Sentiment,News
neutral,already allocated money inventory
positive,3 january 2011 finnish flag carrier finnair oyj hel fia1s said today sealed nineyear sale leaseback agreement newest airbus a330 aircraft syndication japanese operating lease market
positive,according acnielsen scantrack study period week 10 2005 week 9 2006 cocacola market leader soft drink finland
positive,finnish ahlstrom corporation ordered key production equipment new glass nonwovens production line russian tver mill finnish vaahto pulp paper machinery part vaahto group
neutral,finnish navigation device manufacturer benefon changing name geosentric report net sale eur 11 mn second quarter 2007
positive,finnish vacon signed significant deal norwegian scandinavian electric system s supply ac drive
positive,finnishswedish tietoenator expanding business quickly russia
positive,hñkan dahlstrâm head mobility service teliasonera forecast mobile data volume teliasonera network sweden rise eightfold 200000 tb 2014
neutral,order plywood mill machinery equipment announced finnish raute september 2006 delivered thebault plyland france
positive,according mreal ceo mikko helander transaction enable company proceed swiftly restructuring program
positive,according olvi managing director lasse aho company ongoing mmx plus project aim find growth outside finland
neutral,according scanfil president harri takanen scanfil investment activity proceeded according strategy several front 2010
positive,acquisition made business well integrated
neutral,alma medium net sale 2009 totalled meur 3078 operating margin 135 per cent
neutral,aspokem posted operating profit 27 mln euro 35 mln net sale 891 mln euro 1168 mln 2006
neutral,auburn sale 2007 cad 41 million approximately eur 27 million company employ 150 people
positive,brazilian mobile player telemig celular yesterday announced selected finnish software developer tecnomen oyj expand prepaid billing system
positive,cargotec corporation press release april 28 2008 200 pm finnish time cargotec macgregor business area providing marine cargo handling offshore load handling solution received significant hatch cover order bulk carrier
neutral,cargotec sale totalled eur 34 billion 2008 employ approximately 10500 people
positive,commencing construction work pearl plaza significant step russian project
neutral,corporate update c 19952009 m2 communication ltd finnish technology group teleste corporation omx helsinki tlt1v reported wednesday 4 february operating profit eur5 6 net sale eur108 7 year 2008
positive,cost saving rise 20 mln eur year 2007 oko said
positive,cramo group financial target 20102013 sale growth higher 10 percent per year return equity 15 percent
neutral,cymed net sale expected amount eur 35 mn 2006
neutral,delhaize le lion selected aldata gold vocal pda solution motorola wt4090 pda terminal
positive,diluted loss per share stood eur 015 versus eur 026
positive,efficiency program totalling 100 million euro way finnair
neutral,elcoteq revenue 2007 approximately eur 120 million
positive,elektrobit eb renewed infrastructure contract ict service provider fujitsu service eb patja service
positive,european traffic grew nearly 30
neutral,finlandbased international machinery rental company ramirent plc omx helsinki rmr1v reported friday 15 august operating profit eur65 0 net sale eur342 9 period januaryjune 2008
neutral,finnish aluminium product manufacturer nordic aluminium plc omx helsinki noa1v reported monday 18 august operating profit eur7 9 net sale eur55 2 period januaryjune 2008
neutral,finnish component supplier componenta corporation omx helsinki cth1v reported tuesday 15 july operating profit eur46 2 net sale eur386 0 financial period januaryjune 2008
positive,finnish elevator escalator maker kone corporation said tuesday 18 march received major order sir robert mcalpine supply elevator escalator watermark place project city london
positive,finnish financial software developer basware oyj said today provide invoice automation ia solution unnamed major retail company usa deal worth eur300 000
positive,finnish forest machinery equipment maker ponsse oyj said october 5 2007 deliver total 67 cuttolength method forest machine 44 harvester head brazilian paper maker bahia pulp unnamed uruguayan wood harvesting contractor
neutral,finnish glass technology group glaston corporation omx helsinki gla1v reported thursday 14 august operating profit eur6 5 net sale eur201 5 period januaryseptember 2008
neutral,finnish logistics information solution provider done solution corporation omx helsinki dso1v reported wednesday 29 october operating profit eur3 6 net sale eur35 1 period januaryseptember 2008
positive,finnish metso supply new wood handling bleaching line well rebuild kraft liner washing line klabin telmaco borba mill brazilian state paraní
neutral,finnish software company qpr software plc omx helsinki qpr1v reported thursday 23 october operating profit eur63 000 net sale eur1 5 third quarter 2008
positive,finnish technology group aspocomp group oyj omx helsinki acg1v issued third quarter report thursday 13 november posting operating profit eur0 4 compared loss eur0 5 third quarter 2007
positive,finnishowned contract manufacturer electronics elcoteq hungary kft announced plan recruit 650 new staffer fulfill new order pc company two plant
neutral,following payment made april company total eur 230 million loan financial institution
positive,q2 2010 consolidated earnings tax totaled eur4 5 compared eur3 9 net profit eur3 2 compared eur2 9 previous year
positive,telenor three half year contract worth estimated 126 yit chosen telenor elisa principal supplier ict solution norway sweden denmark finland
neutral,fiscal year ending september 30 2009 revenue customer 10012 million around 110 transportation group revenue
neutral,galeria podlaska shopping mall wysockiego street bia ystok approximately 60percent leased reserved
positive,however expects bank provide alternative financing
neutral,2005 bank posted net profit lt 82 mn
neutral,2006 teliasonera net sale sek 91 bn ebitda sek 32266 bn net income sek 1928 bn
neutral,2007 alma medium operating profit eur 53mn
neutral,2007 almost two third orion net sale came drug
neutral,2007 huhtamaki continue invest organic growth
positive,2007 marimekko also opened concept store yokohama nagoya central japan silver spring metropolitan washington dc usa graz central austria aalborg northern denmark
neutral,2007 group net sale stood eur 22 million 150 employee end june 2008
positive,2008 deal likely bring saving eur 20mn25mn
neutral,2009 reported net sale approximately eur 6mn
neutral,2010 marimekko group net sale eur 73297 thousand eur 72473 thousand operating profit eur 8169 thousand eur 6291 thousand
neutral,beer olvi retained market position
neutral,januaryseptember 2007 operating profit totaled eur 205 mn
positive,middle east north africa tecnotree grown considerably recent year
positive,q1 2010 18 may 2010 finnish electrical component maker salcomp oy hel sal1v said today turned net profit eur1 6 first quarter 2010 versus loss eur2m corresponding period last year
positive,end 2006 number outlet rise 6070
positive,first quarter 2010 marktomarket result pretax profit eur 133 million versus loss eur 32 million period last year
positive,incap contract manufacturing service private limited inked agreement six new customer india
positive,also said third quarter diluted eps came 034 eur compared 016 eur quarter year ago
positive,also turned earnings per share eps eur 044 versus loss per share eur 226
positive,also turned earnings per share eps eur 008 versus loss per share eur 004
neutral,appears statistic technical surveillance authority customer switch service provider mostly transfer number elisa network
neutral,expects revenue 84 billion 87 billion compared analyst estimate 867 billion
positive,line plan focus selected growth segment streamline corporate structure
positive,projected revenue 22 billion 23 billion slightly higher analyst estimate 219 billion
positive,also strengthen ruukki offshore business
positive,combine renew content functionality current system funding online service well maintenance
positive,jens schultebockum vodafone global director terminal said company expects sell one two million vodafone 125 225 model first year launch potentially ten million lifetime device
positive,juha jordan chief engineer glaston said one reason choosing vacon global ac drive supplier service support centre country glaston operates
positive,kai tulonen chief technology officer sysopen digia say mobility business suite represents significant milestone company offering telecommunication industry
neutral,kemira supply additional volume iron coagulant company plant helsingborg sweden
positive,last month outokumpu sold 80 percent technology unit outokumpu technology oyj strategic goal becoming world largest stainless steel maker
positive,last week finnish metal technology group announced plan sell 80 percent technology unit company strategic goal becoming world largest stainless steel maker
positive,madison wi feb 6 prnewswire fiskars announces united state patent trademark office granted trademark registration color orange iconic scissor handle
positive,manavigatorseptember 7 2010kemira unveils indian jv ivrcl finnish chemical group kemira hel kra1v tuesday announced inked deal form joint venture india local construction firm ivrcl infrastructure project ltd bom 530773
neutral,metso provide recovery boiler capacity 6800 tonne dry solid per day evaporation plant six thermal stage capacity 1600 tonne per hour
positive,metso supply equipment two process line northland resource new kaunisvaara iron ore project sweden exploit tapuli sahavaara iron ore deposit
positive,mreal sale expected increased 4 yearonyear eur609m second quarter 2010
positive,navteq commanding lead installed map data system north american vehicle may leader turnbyturn navigation data offered service onstar north america said analyst phil magney telematics research group minnetonka minn
positive,neste oil board proposed 100 eur dividend fullyear 2007 compared 090 eur year ago
positive,net interest income totaled eur 159 mn compared eur 156 mn year earlier
neutral,net profit period 2009 euro 29 million
neutral,net profit period 2006 366 million euro
neutral,net profit period 2006 x20ac 172 million
positive,net profit 355 mln compared 298 mln
neutral,net sale expected remain level 2007
neutral,net sale sataflexo group came eur4 3 2007 group company employed total 40 people
neutral,net sale 2006 totaled eur 302 million operating margin 16
positive,net sale 2007 expected 10 2006
neutral,net sale 2007 totalled eur 329 million operating margin 19
neutral,net sale 2008 expected level 2007
neutral,net sale lehdentekijat unit approximately eur 14 million 2007 70 employee
positive,nokia bought chicagobased navteq 2008 acquiring map database compete google map well navigation device company tomtom nv garmin ltd
neutral,nokia corp finland tuesday said received unified device managment contract finnish operator elisa oyj
neutral,nokia enough user well
neutral,eur 388 mn net interest income
neutral,omeo wwwomeose employ 55 expects net sale 23 mln euro 298 mln fiscal 20062007 ending april 30 2007
positive,operating loss eur 179mn compared loss eur 188mn second quarter 2009
neutral,operating profit quarter apriljune 2006 amounted eur182 2 sale eur3 62 bn
neutral,operating profit totaled eur 186 mn 83 net sale
positive,operating profit eur 98 mn compared loss eur 127 mn corresponding period 2009
positive,pretax loss totaled eur 03 mn compared loss eur 22 mn first quarter 2005
positive,pretax profit totalled eur 20 mn compared loss eur 1592 mn fourth quarter 2008
positive,pretax profit totalled eur 808 mn compared loss eur 131 mn corresponding period 2009
positive,previously eb delivered custom solution lg electronics making commercially available mobile terminal vendor well wireless operator
neutral,previously vaahto pulp supplied headboxes rectifier roll dilution control technology stora enso mill imatra eastern finland
positive,production expand elcoteq location including mexico hungary 2010
neutral,profit accounting period eur 03 mn
positive,rapala said estimate make saving 12 mln eur year centralising french operation one site
positive,reuse back pet bottle also steadily increased rate use strapping tape picked dip 2005 petcore said previously
neutral,russia accounted 9 lagardere magazine division revenue eur 11440 mn usd 14811 mn 2009 usa 18
positive,sale expected increase end year 2006 however
positive,satama net sale would higher year
neutral,scanfil expects net sale 2008 remain 2007 level
positive,singapore icis 1 kemira indian water infrastructure firm 2 ivrcl agreed form join venture includes new inorganic coagulant manufacturing facility andhra pradesh state india finnish water treatment chemical maker said tuesday
neutral,present time nokian tire contract tire production china
neutral,solvay sa engaged poyry provide project management engineering procurement site service hydrogen peroxide production plant built solvaybasf joint venture basf zandvliet site belgium
positive,southfield mich central corporate credit union distribute patronage dividend member waiving service fee incurred month july november 2008 tune estimated 1 million
positive,srv raise holding company summer 2008 majority
positive,systeemitiimi sale project resource also strengthened director paul skogberg said
positive,tallink claim watertight door vana tallinn regina baltica including electrical system fully working order
positive,talvivaara secured 10year offtake agreement 100 per cent main output nickel cobalt norilsk nickel entered longterm zinc streaming agreement nyrstar nv
neutral,tekla group net sale 2005 approximately 38 million euro
positive,teliasonera secured delivery 4g modem support 3g 2g second quarter 2010
positive,5050 joint venture called nokia siemens network comprised nokia network business group siemens carrierrelated operation creating estimated synergy 15 billion euro 19 billion 2010 nokia said
positive,acquisition boomeranger boat oy line done solution strategy developing business company acquisition
positive,action expected deliver annual cost saving eur1520m
neutral,agreement cover monitoring maintenance server capacity service backup oneyear extension option
neutral,amendment incur additional cost
positive,announced restructuring significantly decrease company indebtedness
positive,company expect first order already 2011
positive,company also expects sell product russian region
neutral,company also said board director proposed profit distribution eur0 92 per share
neutral,company closed last year turnover four million euro
neutral,company expects net sale 65 mln euro 851 mln 2006
neutral,company expects sale revenue rmb8 0 billion 2009
positive,company feel lease prime location due several producing formation immediate area
neutral,company exported twenty european country well africa
positive,company well positioned brazil uruguay
positive,company report loss period eur 04 mn compared loss eur 19 mn corresponding period 2005
neutral,company net sale 2009 totalled meur 3078 operating margin 135 per cent
neutral,company operating profit 2006 stood 396 mln euro 579 mln
neutral,company profit totaled l 134700
neutral,company target sale l 271 mn l 23498 mn profit l 300000 l 371500 2007
positive,company turned earnings per share eps eur 003 versus loss per share eur 001
neutral,company build altogether 130 new substation end year
positive,diesel margin remained high
positive,divestment line company plan focus selected growth segment streamline corporate structure company explained
positive,divestment raisio margarine business may 2009 gave company clearer focus grainbased product
neutral,earnings comparative period included capital gain eur 8mn sale omx share
neutral,finnish textile clothing company marimekko corporation omx helsinki mmo1v reported wednesday 5 november operating profit eur8 1 net sale eur59m period january september 2008
neutral,first quarter expected line analyst forecast
positive,fourth quarter saw rapala swing back pretax profit 15 mln eur year earlier loss 12 mln back 30 pct uplift sale 448 mln eur stronger performance north america
neutral,german subsidiary produce software development service ixonos telecommunication business unit client project
neutral,group consolidated net sale 2008 totaled 34 billion euro employ approximately 13000 person
neutral,group consolidated net sale 2009 totaled 15 billion euro employ approximately 10000 person
neutral,group revenue amount eur 80 million half accounted export
neutral,group revenue 2008 amounted eur 94 million company currently employ approximately 730 people
neutral,group revenue 2009 amounted eur 70 million company currently employ approximately 780 people
positive,group expand chain include 45 store
neutral,insurance division turned eur120m profit
positive,iso certification demonstrates moving forward quality commitment customer
positive,longterm contract global
positive,member management team contribute adjustment measure temporary salary cut 5
positive,offer represents premium 24 stock closing price friday
neutral,opening portal part expansion strategy alma medium marketplace business unit
positive,recovery demand started toward end 2009 continued januarymarch 2010
positive,sale healthcare trade business support oriolakd strategy focus pharmaceutical wholesale retail business
positive,sale lead pretax capital gain eur 22 million finnish company 2011
neutral,segment annual revenue approximately eur400m company said
positive,soapstone deposit medvezhyegorsk area expected increase tulikivi current reserve considerably
neutral,solvency capital ratio company 27 time solvency limit
positive,said contract estimated contribute eur150m net sale 2010
positive,measure expected produce annual cost saving eur 15 million starting 2007
positive,bring cost saving eur 3mn year
positive,acquisition solteq expand solution offering microsoft dynamic business software product
neutral,agreement japrotek deliver nine storage tank volume range 1000 cu 3000 cu included agitator
positive,agreement tietoenator provide blyk extended application business process management service infrastructure
neutral,agreement ponsse provide forest machine maintenance service stora enso russian wood procurement operation
positive,contract cramo sverige subcontractor brinkab ab provide scaffolding installation lkab new pellet plant kiruna northern sweden
neutral,term agreement lextel group committed opening order eur3 75 benefon mobile unit cobranded capitel china market
neutral,vacon office support customer brazil south america
positive,capitalize experience number similar bridge project nordic country
positive,via move company aim annual saving eur3m main part expected realized year
neutral,second phase new innova building tecnopolis presence jyvaskyla increase total approximately 62000 floor square meter
positive,acquisition panostaja oyj expands business area specialising digital printing
neutral,moody said gave p a1 longterm senior unsecured p p1 shortterm debt rating finnish lender aktia bank eur1bn usd1 4 bn euro mediumterm note emtn program 25 march 2011
positive,brazilian nonprofit interbank camara interbancaria de pagamentos cip acquired solution u business integration solution provider sterling commerce latter company said statement
positive,leipurin growing rapidly internationalizing group
positive,ntc geographical presence complement ramirent existing network brings u closer customer east bohemia region czechrepublic
positive,several growth initiative chosen geographic area already ongoing continued noting lindex opened first store czech republic autumn brno
positive,analyzed kaupthing bank sweden found business fit well alandsbanken said alandsbanken chief executive peter wiklof statement
positive,2010 16 july 2010 finnish steel maker rautaruukki oyj hel rtrks ruukki said today turned net profit eur20m second quarter 2010 net loss eur94m corresponding period last year
positive,28 october 2010 finnish wood product technology supplier raute oyj hel rutav said today swung net profit eur3m first nine month 2010 versus net loss eur5 2 period year earlier
positive,3 february 2011 finnish broadband data communication system provider teleste oyj hel tlt1v said yesterday net profit rocketed eur4 8 2010 eur416 000 2009 lifted dividend proposal
positive,4 february 2011 finnish broadband data communication system provider teleste oyj hel tlt1v said wednesday net profit rocketed eur4 8 2010 eur416 000 2009 lifted dividend proposal
positive,agreement shb 30 december 2009 finnish financial service group aktia hel aktav concluded market making agreement svenska handelsbanken sto shb shb two party said today
positive,austin texas sept 6 texas department transportation award contract teleste video compression distribution equipment
positive,cargotec corporation press release august 26 2008 10 finnish time cargotec macgregor business area providing marine cargo handling offshore load handling solution received significant offshore crane retrofit order
positive,ceo company tarmo noop said growth sale premium beer biggest
positive,ebit totalled eur 144 mn compared loss eur 03 mn corresponding period 2009
positive,finnish broadband data communication system provider teleste oyj hel tlt1v said yesterday returned net profit eur 27 million usd 38 first nine month 2010 versus net loss eur 579000 period 2009
neutral,finnish construction company lemminkainen oyj hel lem1s said yesterday would build plastic film extrusion plant packaging material supplier ab rani plast oy lemminkainen kaluga industrial park russia
positive,finnish consumer packaging manufacturer huhtamaki oyj said swung net profit 841 mln euro 1056 mln first nine month 2006 net loss 26 mln euro 33 mln period 2005
positive,finnish dental care group oral hammaslaakarit oyj posted total net profit 849000 euro 11 mln first nine month 2006 versus net loss 331000 euro 421000 period 2005
positive,finnish consultancy satama interactive oyj posted net profit 14 mln euro 20 mln first nine month 2007 compared net loss 462000 euro 664000 period 2006
positive,finnish pulp paper machinery maker vaahto group oyj swung 11 mln euro 14 mln net profit fiscal 200506 ended august 31 2006 249000 euro 319000 net loss fiscal 200405
positive,finnish silicon wafer manufacturer okmetic oyj said swung net profit 49 mln euro 63 mln first nine month 2006 net loss 18 mln euro 23 mln year earlier
neutral,glaston also efficiency measure unit
positive,growth strongest fsecure operator isps mobile operator cable operator business
positive,second quarter 2010 company net profit eur1 7 compared net loss eur1 3 apriljune 2009
positive,therefore seems finnish shipping company viking line get subsidy need order new lngfuelled vessel
positive,jarmo honkamaa head oil refining business neste oil say situation look promising viewpoint
positive,adp news feb 25 2009 finnish printed circuit board pcb maker aspocomp group oyj hel acg1v said today swung net profit eur 300000 usd 385000 2008 versus net loss eur 653 millio
positive,adp news nov 6 2008 finnish retail software developer aldata solution oyj omx ald1v said today swung net profit eur 21 million usd 27 first nine month 2008 versus net loss e
positive,mformation nokia noted established interoperability agreement cover commercially proven standardsbased management mobile device well mobile device security mobile application management
positive,mn pretax profit eur 464 mn eur 358 mn third quarter 2006
positive,net sale however increase 2005
neutral,nokia deliver wcdma 3ghspa radio network including modular high capacity nokia flexi wcdma base station indosat
positive,operating profit totaled eur 177 mn compared eur 176 mn corresponding period 2007
positive,order intake hand expected stronger 2007
positive,outokumpu finland stainless steel manufacturer plan enter supply agreement indian railway
positive,profit tax eur 01 mn compared eur 04 mn previous year
positive,profit period eur 156 mn compared eur 141 mn 2007
positive,quarterly diluted eps continuing operation came 021 eur compared last year 012 eur
positive,rapala estimate net sale 2008 increase 80 pct 12 pct assuming 2007 exchange rate
positive,raute posted net profit 18 mln euro 26 mln third quarter 2007 compared net loss 299000 euro 430000 corresponding period 2006
positive,return equity stood 183 compared 154 third quarter 2005
positive,russian export duty activate harvesting finland sale russia increase also
positive,tectia corporation hel tec1v provider realtime security solution today announced appointed lan2lan provider service uk distribute data security manage file transfer software
positive,bristol port company sealed one million pound contract cooper specialised handling supply four 45tonne customised reach stacker konecranes
positive,company expects net sale significantly increase 2009
positive,company net profit amounted ee 555 mn 36 2004
positive,company said supply wcdma 3ghspa radio network including modular high capacity nokia flexi wcdma base station east java bali sumatra batam
neutral,contract traded alltime high 50200 ton april 24
positive,ebitda eur116m compared eur115m corresponding ebitda margin 33
positive,fair value investment property totalled eur 22999 mn compared eur 22295 mn corresponding period 2009
positive,fund fair value increase correspondingly
neutral,impact acquisition teleste net sale 2010 estimated approximately eur 2 million
neutral,impact tietoenator net sale 2008 purchase expected 11 mln euro 159 mln
positive,optimization steel component heating process reduce energy consumption
positive,proportion estonian lithuanian passenger tallinnhelsinki route also grew july
neutral,saving full impact beginning 2007
positive,assignment strengthens poyry position international provider engineering project service chemical process industry
positive,new partnership agreement represents significant milestone party
positive,tiimari latvian representative ineta zaharova said company earned lvl 122000 2005 profit 20 time 2004
neutral,together yahoo nokia said continue deliver internet experience address core need consumer developer operator advertiser
positive,via agreement ramirent expand range equipment service delivers destia ramirent finland managing director kari aulasmaa said
positive,via takeover panostaja expands business area specialising digital printing since previously consists subsidiary kopijyva oy sokonet oy
neutral,inge larsen cfo 29045 share representing 050 share capital
neutral,forecast 2012 33
neutral,share capital alma medium corporation business id 19447574is eur 4503151380 divided 75052523 share
neutral,company listed nordic exchange helsinki
neutral,incap contract manufacturing carry manufacturing agreement factory tumkur near bangalore
neutral,operated nokia supported nokia netact network service management system
neutral,28 january 2011 finnish technology center operator technopolis oyj hel tps1vsaid today invest eur22 5 construction second phase office facility tampere
neutral,comptel corporation publish financial statement 2008 12 february 2009
neutral,finnish lt recoil company specialising used oil regeneration building facility hamina finland 2008
neutral,shop located capital region paijathame region
neutral,carrier said area travel agency sell outlet sister chain suomen matkatoimisto smtand use remaining bricksandmortar presence primarily target business customer going forward
neutral,annual net sale unit eur 5 million currently employ 55 people
neutral,following workday customer check home computer purchase divided different ingredient group much energy various product contain nutritional content purchase
neutral,name company holding acquired citycon oyj 2
neutral,basware headquartered espoo finland
neutral,store located poznan shopping center named pestka company added
neutral,seat would go edgar edmonds american experience clothing retail industry christian fischer austrian experience winter sport good business
neutral,according act university acquire private funding
neutral,following strategy tikkurila established fullyowned sale company tikkurila almaty kazakhstan marketing decorative paint finnish tikkurila brand russian teks brand
negative,asian traffic declined 34 per cent
neutral,ahlstrom 5700 employee serve customer via sale office production facility 20 country six continent
neutral,raute headquartered nastola finland technology company serving wood product industry worldwide
positive,consumer product manufacturer fiskars corp open distribution warehouse center southaven creating 100 job
neutral,according latest information benefon launch twig device 20 september 2006
neutral,atrium also buy share kauhajoen teurastamokiinteistot oy kauhajoki slaughterhouse propertyfrom itikka cooperative
neutral,joint venture invest eur 500000 production technology straight away
neutral,report capman plc ceo heikki westerlund
neutral,price specified completion date
neutral,total 78 million invested project
neutral,finnish consultancy satama interactive oyj said november 13 2006 jarmo lonnfors took position ceo
neutral,h1 08 h1 07 q2 08 q2 07 mln euro unless otherwise stated net sale 386 3286 201 1607 operating profit 463 358 232 95 pretax profit 336 269 187 51 net profit 251 254 14 40 eps euro 220 236 124 038 10 euro 160 wwwcomponentaco
neutral,nordea definitely big sampo acquire said analyst sampo would appear agenda nordea ahead privatisation
neutral,fixed mobile convergence solution represent key value proposition today communication market
neutral,room modify share component already indicated
neutral,could
positive,lowest bidder final approval awaited
neutral,1 pm central office nordea bank 19 3ya ulitsa yamskogo polya building 1 telephone 495 7773477 ext 3932 3931 03022011 unimilk egm 0304 022011 xvi international businesssummit food business russia 2011 take place
neutral,128538 share still subscribed series e share option max
neutral,15 november 2010 finnish energy company fortum oyj hel fum1v said today partner started negotiation establish new operating model energy supply turku region western finland
neutral,561470 new share 2003 option right plan packaging company huhtamaki oyj reported monday total 561470 new share company issued based share subscription 2003 option right plan
neutral,meeting medium analyst held day 1030 stonesoft headquarters helsinki italahdenkatu 22 interim report presented stonesoft ceo ilkka hiidenheimo
neutral,meeting glisten shareholder vote bid held 12 march
neutral,replay available 27 october 2006 following number u caller 1 617á801á6888 nonus caller 44 20 7365 8427 access code 2659 5401
neutral,spokesman said food store center subject council local support could comprise supermarket smaller store niche outlet firmed following consultation council local community regarding appropriate us occupier
neutral,total 185 wonderware certified si available integrate support wonderware product intouch hmi software industrialsql server historian wonderware information server dt analyst software qi analyst spc software
neutral,le coq market share 413 percent rival beverage group saku 321 percent
neutral,36 came aspo chemical 39 aspo shipping 25 aspo system
neutral,72 evraz group share owned lanebrook whose beneficiary one hand millhouse holding company asset billionaire roman abramovich business partner 50 evraz executive alexander abramov alexander frolov 50
neutral,absolut bank exploring possibility borrowing
neutral,aker yard finland begin using chinese subcontractor finnish shipyard
positive,finnish food industry company hk ruokatalo atrium form joint venture company called lñnsikalkkuna produce turkey meat
neutral,finnish food industry company lñnnen tehtaat planning change fish product business
negative,finnish plumbing heating system supplier uponor temporarily laying whole workforce finland two week midjuly 2009
neutral,finnish property investment company citycon plan issue directed subordinated convertible bond institutional investor
neutral,finland hamina cargo terminal finnish nurminen logistics purchased warehouse ground lease right port hamina
negative,finland metal sector company componenta laying temporarily staff pori mill christmas 2008 till 6 january 2009
neutral,member hk ruokatalo group finland scan launching joint venture slaughterhouse team ugglarp skñne southern sweden
neutral,largest construction company finland yit corporation acquire 70 share slovak construction company reding bratislava
negative,according aktia asset management finnish analyst forecast 2009 still high
neutral,according business medium report usmanov planned transfer megafon stake statecontrolled svyazinvest exchange stake merged rostelecom
neutral,according ceo hannu syrjñnen new common name visual identity required group grown internationalised
neutral,according gallup food farm fact beef consumption totaled 99mn kilo finland 2007
neutral,according construction work start spring 2007 facility commissioned spring 2008
neutral,according soosalu particular attention paid resident privacy security design aleksandri street building
neutral,according statistic finnish maritime administration shipping increase much januaryaugust 2009 however
neutral,according company decision issue made summer 2010 earliest summer 2011 latest
neutral,according company layoff temporary
neutral,according finnishrussian chamber commerce major construction company finland operating russia
neutral,according notification holding ameriprice inc group company total 808973 share represent 3582 tekla share voting right
neutral,according report elisa dna joint market share finland telecom market 59
neutral,two company sat sewed present deal
neutral,sale savcor group ltd comprise savcor art corporate function investment cencorp corporation
neutral,ahlstrom 5800 employee serve customer via sale office production facility 20 country six continent
neutral,ahlstrom share quoted nasdaq omx helsinki
neutral,ahlstrom share quoted nasdaq omx helsinki
neutral,airbus attempt evacuate 873 people within 90 second
neutral,alexandria va june 7 michael g williams newbury park calif developed network device
neutral,right reserved
neutral,yit capital market day material available company internet site wwwyitgroupcominvestors 1030 september 26
neutral,alma medium hold 70 company remaining share owned company key employee
neutral,almost entire office building occupied metso
neutral,also westpac issue benchmark 18 month frn deal euro
neutral,also development online business continue
neutral,altimo previously agreed similar deal telenor merge stake vimpelcom kyivstargsm
neutral,part agreement 10 employee john deere forestry documentation function transfer dokumentori oy
neutral,result total 82 employee would given notice
neutral,result transaction sanoma budapest acquired stake online store egeszsegbolt
neutral,alternative share exchange panostaja offer full cash consideration value 127 euro 17 per share
negative,part reorganisation measure take place spring 2006 tamglass finton start personnel negotiation affect entire staff 33
neutral,reported june 26 circuit continued alternately report track vacant occupied almost constantly june 17 part track signaling device replaced time crash according metro source
neutral,1058 outokumpu declined 274 pct 2487 eur omx helsinki 25 055 pct higher 282514 omx helsinki added 064 pct 938689
neutral,900 eet alma medium annual report 2009 scheduled published calendar week 9
neutral,endaugust sampo nordea biggest shareholder 206 stake followed state 199
neutral,first solteq service company operating st petersburg area include maintenance material management system data collection solution
neutral,autotank group part aspo system division
neutral,basware einvoices oy merged parent company present fiscal period
neutral,application considered hacking application classified fsecure riskware
neutral,fki john jiang worked several general manager senior business consultant position international company china
negative,benefon target lay temporarily permanently 20 salo plant staff
neutral,besides pitprodukt enter new segment
neutral,bid offer include least 1000 share value share must correspond least eur4 000
neutral,capman made initial investment onemed june 2006
neutral,capman said deal effect cash flow 2009 total eur3 4 transaction would affect financial result 2009 executed fair value
neutral,catalyst segment includes refinery catalyst polyolefin catalyst product category
neutral,componenta metal sector company international operation production plant located finland netherlands sweden turkey
neutral,comptel corporation sami ervio president ceo distribution nasdaq omx helsinki major medium comptel dynamic os solution enable telecom service provider deliver service flexibly charge effectively
neutral,consisting seven interconnected unit mega image logistics center 347 metre length 12 metre height
neutral,construction work helsinki music centre start autumn total cost project estimated 140 million euro
neutral,copyright afx news afx financial news logo registered trademark afx news limite
neutral,cramo headquartered vantaa finland rent construction machinery equipment well rent sell modular space
neutral,currency conversion based exchange rate time deal
neutral,currently terminator lure produced subcontract facility mexico manufacturing transferred rapala factory shenzhen china
neutral,destia oy finnish infrastructure construction service company building maintaining designing traffic route industrial traffic environment also complete living environment
neutral,digia also set two subsidiary digia norway digia usa inc
neutral,dutch publisher de vijver said today agreed buy 49 stake belgian weekly magazine humo finnish medium company sanoma hel saa1v
neutral,share entitled one vote
neutral,year dividend deducted subscription price
neutral,earnings per share eps amounted eur0 01
neutral,earnings per share eur 004 006
neutral,elcoteq global network market service site long experience serving consumer electronics system solution customer
neutral,elcoteq se listed nasdaq omx helsinki ltd
neutral,electronic version require 2448 hour copy customized client digital control custom watermark
neutral,elisa corporation disclose financial statement 2006 thursday 8 february 2007
neutral,empresa de desarrollo urbano de quito innovaruio ecuador commissioned poyry prepare feasibility study new urban rapid mass transit system
neutral,erkki jarvinen president rautakirja head sanoma trade division leave current task spring 2009 similar position outside sanoma group
neutral,ethanol would made barley production could start 2008
neutral,exel composite brief exel composite technology company design manufacture market composite profile tube industrial application
neutral,exel headquartered mantyharju finland
neutral,facade riga 8 march 2010 finnish construction company yit oyj hel yty1v said today build frame facade tower construction project riga
neutral,fancy dans move fab glasgow gift interior store fancy dans moving
neutral,financial statement include consolidated financial statement group board director report auditor report corporate governance statement
neutral,financialwire tm press release service receives compensation news opinion distribution
positive,finnair expands finnair plan add flight route hong kong india russia
neutral,finnish bank àland launch longterm pension saving account beginning june 2010
positive,finnish food company raisio oyj hel raivv said today buy british snack confectionery company big bear group plc enterprise value eur 953 million usd 1299
neutral,finnish industrial group ruukki group plc omx helsinki rug1v said friday 14 november furniture business segment incap furniture concluded personnel negotiation started end september
